"BuildingAge","BuildingHeight","Insulation","AverageTemperature","SunlightExposure","WindSpeed","OccupancyRate","HeatingLoad"
22.97,7.59,1,14.79,50.02,0.84,0.52,220.69
25.15,17.22,0,19.91,721.01,4.04,0.37,224.4
11.92,31,1,14.68,535.76,8,0.74,272.56
60.47,26.93,0,24.16,166.97,5.5,0.47,318.51
19.09,15.07,1,14.58,72.84,4.49,0.45,236.01
48.51,17.86,1,16.18,642.72,4.41,0.33,261.96
35.28,16.29,1,14.98,213.5,4.79,0.65,254.33
43.63,12.57,0,12.98,257.09,4.66,0.33,264.28
30.65,9.33,0,21.03,155.48,7.95,0.18,235.93
33.01,14.51,1,23.33,83.37,9.96,0.46,247.03
10.48,8.55,1,12.54,189.35,5.42,0.46,209.8
42.16,19.35,1,19.66,156.52,1.83,0.38,264.87
8.69,13.47,1,18.74,659.19,2.92,0.21,194.27
7.19,16.67,0,20.22,684.47,2.24,0.25,199.33
14.81,19.58,0,11.29,178.84,6.08,0.19,253.98
18.2,6.16,1,14.03,108.85,2.31,0.5,209.56
25.91,7.97,0,21.12,226.99,5.31,0.28,221.42
14.46,8.97,0,14.99,106.55,8.92,0.47,225.6
15.83,47.36,1,15.52,552.67,5.06,0.53,343.76
25.96,3.89,0,19.89,82.37,7.87,0.84,221.14
21.96,29.18,0,28.7,128.68,6.74,0.51,274.17
18.5,12.63,1,13.99,28.97,7.02,0.28,236.34
8.33,33.6,1,15.11,695.68,2.62,0.54,262.42
29.02,22.16,1,21.97,752.91,1.34,0.57,235.3
11.4,32.73,1,22.85,641.49,1.07,0.63,251.48
18.18,23.59,1,15.85,592.1,4.77,0.65,246.09
23.35,16.99,1,21.16,82.44,2.08,0.72,230.96
48.15,24.93,0,21.1,422.21,4.09,0.55,284.8
28.5,15.66,1,13.7,171.97,5,0.62,247.41
13.77,14.61,0,23.59,156.49,3.31,0.62,214.43
31.07,10.56,1,26.73,169.68,14.37,0.47,234.46
25.79,8.58,1,26.16,154.16,3.22,0.43,207.5
28.43,7.6,1,11.18,17.1,2.79,0.42,237.02
34.15,23.55,1,20.45,187.05,1.98,0.6,267.11
16.96,31.98,0,12.14,571.88,3.2,0.79,282.71
16.74,8.89,1,18.34,88.86,4.35,0.67,215.7
27.27,11.61,0,12.77,183.59,2.21,0.35,234.9
8.42,11.04,1,11.32,101.62,5.38,0.29,221.46
13.5,3.65,0,16.68,157.92,5.16,0.48,203.88
54.46,13.1,1,17.4,129.93,9.21,0.78,275.29
13.44,9.88,0,15.34,165.41,2.89,0.85,214.48
15.7,15.91,1,21.64,86.49,2.46,0.26,219.15
15.55,64.11,1,11.24,211.83,1.86,0.68,462.88
18.69,19.74,1,9.9,636.42,0.88,0.61,237.53
25.42,41.69,1,14.84,89.31,4.4,0.72,348.72
11.54,7.62,0,23.8,217.59,3.59,0.39,195.59
39.28,34.7,1,20.5,802.9,6.91,0.59,302.92
37.24,28.67,1,21.87,669.67,4.68,0.55,273.73
12.29,7.72,1,19.98,92.25,6.79,0.52,202
12.27,20.59,0,18.92,21.29,5.35,0.21,245.81
36.08,39.17,0,8.51,672.74,6.07,0.11,341.25
20.03,39.27,1,16.97,624.97,1.03,0.6,298.65
21.21,17.76,1,19.57,437.08,1.55,0.83,227.3
23.37,5.19,1,18.26,111.32,4.01,0.65,213.44
10.2,7.45,0,19.16,147.81,3.6,0.72,205.24
19.85,41.49,1,16.15,457.3,3.94,0.42,321.75
19.01,23.62,1,16.06,572.93,7.34,0.36,248.79
45.96,5.26,1,22.47,210.46,2.4,0.27,232.12
40.82,10.87,0,18.96,66.76,2.64,0.35,246.58
45.45,14.47,1,11.13,121.09,2.41,0.48,272.09
27.7,36.66,1,17.5,779.39,4.68,0.5,294.26
13,19.74,0,15.47,717.72,9.19,0.92,236.99
12.37,14.81,1,15.92,61.07,3.78,0.41,225.35
24.88,21.87,0,22.53,156.82,4.39,0.68,253.75
19.87,11.06,1,15.93,358.73,2.01,0.67,218.12
18.93,19.86,1,13.92,291.08,3.36,0.34,245.91
9.01,12.25,1,13.2,183.88,5.08,0.44,218.08
14.38,7.47,1,18.12,116.02,3.68,0.25,204.88
16.94,8.13,0,25.92,164.23,3.51,0.67,200.31
49.45,7.13,1,13.13,133.82,5.37,0.8,257.75
28.73,3.56,1,14.95,84.05,3.29,0.68,223.35
22.59,9.61,1,19.49,250.46,6.1,0.56,215.35
29.41,10.49,1,19.99,136.77,5.96,0.12,228.32
10.27,21.14,1,9.19,607.04,1.7,0.22,232.35
22.83,5.08,1,19.2,170.7,2.28,0.36,205.91
31.64,58.44,1,16.17,722.93,3.15,0.29,416.51
40.58,22.52,1,22.72,325.05,2.77,0.24,262.13
17.69,8,1,26.29,133.08,4.12,0.49,199.17
31.77,33.68,1,6.3,350.37,6.76,0.42,324.35
18.91,20.84,1,21.02,323.13,7.55,0.21,240.92
15.68,24.42,0,25.14,23.87,5.9,0.44,251.93
31.8,15.86,1,19.73,193.35,3.57,0.19,243.36
29.21,44.69,1,16.96,436.34,1.17,0.29,346.12
26.2,16.53,1,20.21,111.47,7.86,0.7,244.83
18.38,8.41,0,12.88,291.05,4.56,0.56,221.62
8.78,28.07,1,17.17,244.57,2,0.68,252.56
23.7,12.84,0,20.97,212.44,6.69,0.5,234
26.45,15.39,0,14.14,278.97,5.87,0.33,247.41
20.55,18.61,1,14.55,825.94,10.24,0.69,236.07
49.52,8.62,1,20.87,413.56,11.47,0.78,252.78
11.91,22.07,1,19.82,74.39,1.16,0.71,240.5
16.7,18.6,0,13.88,46.54,2.56,0.31,245.36
28.28,4.89,1,11.88,62.27,4.24,0.82,232.48
20.26,35.29,1,15.11,752.45,6.82,0.54,291.91
52.54,14.9,1,13.05,296,7.32,0.08,276.71
38.18,9.61,0,15.11,83.77,7.33,0.27,256.4
18.18,6.81,0,20.38,123.4,2.69,0.28,204.26
27.22,14.46,0,17.35,51.67,3.61,0.59,247.69
14.8,17.42,1,7.31,54.83,4.34,0.21,250.78
25.94,9.56,1,12.6,155.3,1.92,0.73,228.67
18.9,26.93,1,15.54,118.24,6.65,0.5,276.62
22.13,21.27,1,19.66,33.59,2.82,0.68,253.15
27.99,77.67,1,11.66,575.11,1.57,0.7,557.55
8.23,20.59,1,20.18,93.33,3.34,0.56,225.2
19.95,13.35,1,14.49,70.23,6.8,0.55,233.5
7.86,12.87,1,18.57,191.1,6.29,0.65,210.8
11.74,32.56,0,18.56,956.8,2.8,0.16,252.29
17.56,9.59,0,17.38,77.58,1.18,0.66,210.8
45.12,8.86,1,17.95,232.46,2.35,0.62,241.18
35.35,9.18,0,18.01,40.39,7.29,0.3,246.1
35.72,10.81,0,23.64,87.06,8.4,0.49,244.43
48.76,11.23,0,19.36,79.67,7.08,0.53,266.31
26.29,9.23,1,16.49,90.06,7.1,0.19,232.9
35.83,13.25,1,19.71,149.93,1.15,0.74,240.77
12.44,28.57,0,25.83,307.62,5.45,0.88,254.39
50.45,12.84,1,19.45,227.27,2.22,0.37,256.6
21.04,24.89,0,23.3,692.53,2.27,0.58,241.35
13.74,7.05,1,23.39,202.81,0.95,0.3,190.45
15.7,21.06,1,23.39,178.75,2.64,0.25,228.99
24.47,35.56,1,16.07,585.71,6.28,0.82,300.26
23.87,9.77,1,11.17,118.85,6.02,0.65,237.19
20.89,31.91,0,10.84,279.21,1.68,0.28,292.36
10.52,9.74,0,19.65,124.15,1.8,0.72,207.36
14.6,36.85,1,21.77,219.92,2.47,0.43,289.19
30.32,18.78,1,22.04,41.91,9.83,0.36,256.65
25.29,48.76,1,16.7,410.4,3.42,0.84,369.26
18.76,7.64,1,13.14,23.38,3.18,0.98,217.6
25.07,5.59,1,18.64,191.64,3.01,0.49,212.73
12.88,67.47,1,20.87,325.22,3.28,0.71,463.69
18.33,8.03,1,20.18,230.56,9.28,0.71,213.15
10.47,44.09,1,22.59,505.44,2.67,0.23,307.91
29.86,15.31,1,22.1,170.27,3,0.58,234.82
10.77,13.1,1,9.65,229.71,8.22,0.56,230.61
14.82,14.23,1,13.86,178.5,3.92,0.59,230.13
16.17,14.64,1,13.24,29.82,2.47,0.53,233.3
11.18,30.82,0,21.32,410.42,5.26,0.43,262.45
12.47,12.62,0,12.14,109.01,1.9,0.05,221.67
12.91,6.21,1,15.7,272.43,2.1,0.56,200.26
47.93,40.96,0,19.63,774.72,4.65,0.59,342.32
30.4,3.67,0,20.65,210.89,3.66,0.16,217.89
15.49,44.54,0,16.67,564.49,3.67,0.49,327.44
25.25,42.1,1,17.03,373.73,2.02,0.53,329.18
16.79,11.95,1,26.77,66.99,2.66,0.78,204.35
26.77,11.14,1,12.9,97.24,3.08,0.13,235.58
37.31,55.96,1,9.91,426.78,8.94,0.35,444.88
16.24,22.09,0,17.78,53.23,6.16,0.51,257.44
22.44,30.28,0,20.25,232.68,2.3,0.85,278.23
26.36,9.45,1,16.24,89.44,3.48,0.87,229.56
9.95,14.42,1,14.56,175.91,3.4,0.74,218.84
18.66,9.28,0,22.36,99.55,4.17,0.1,211.7
7.93,31.44,1,13.76,268.78,2.1,0.72,268.23
21.98,12.39,0,16.15,24.68,2.4,0.47,234.33
21.41,7.09,0,18.34,88.92,6.78,0.14,222.4
13.07,13.09,1,23.52,169.48,4.31,0.44,204.22
22.42,97.6,1,15.93,540.72,4.84,0.12,729.09
14.84,10.8,1,13.71,188.47,2.27,0.55,214.72
28.73,3.88,1,16.86,187.04,5.18,0.69,222.02
7.87,8.75,0,15.99,156.98,5.63,0.7,208.93
21.06,22.42,0,19.17,235.86,5.55,0.26,255.4
27.44,12.68,1,10.8,49.96,5.14,0.5,249.72
37.92,5.41,1,21.1,113.91,4.04,0.61,229.21
10.46,4.88,1,12.13,70.87,4.98,0.14,204.16
12.68,6.14,0,16.27,100.34,4.55,0.78,212.36
24.18,16.51,0,21.95,69.03,10.83,0.92,252.58
23.63,49.73,1,19.92,849.26,2.13,0.53,347.12
32.31,38.4,0,17.18,801.25,2.68,0.02,311.39
15.07,68.31,0,11.61,471.4,3.27,0.22,479.52
28.34,16.44,1,19.71,657.05,2.22,0.14,226.34
22.23,30.89,1,24.11,144.05,2.8,0.46,273.51
25.27,5.78,0,22.47,79.62,7.36,0.3,221.44
27.79,51.77,1,20.91,609.15,6.99,0.73,373.95
36.96,18.57,0,14.78,30.43,3.29,0.52,274.28
34.63,16.23,1,15.78,570.16,3.46,0.17,243.11
24.26,10.16,1,20.08,71.82,7.62,0.53,230.35
12.5,6.66,1,16.75,158.29,8.93,0.4,207.7
13.42,61.2,0,15.36,661.55,7.46,0.62,429.42
5.71,57.88,1,15.72,873.31,5.77,0.48,378.9
70.14,7.1,0,16.36,102.57,1.16,0.37,275.12
31.94,37.1,0,22.92,795.91,2.34,0.29,294.59
9.07,15.13,1,24.79,14.82,4.41,0.78,211.93
46.44,17.69,0,8.32,116.75,5.7,0.54,294.44
26.21,26.2,1,14.4,863.6,4.41,0.57,259.29
10.68,28.25,1,18.18,562.96,6.32,0.49,252.35
19.84,33.86,0,20,570.23,2.4,0.85,282.16
23.88,16.78,0,13.09,133.41,7.16,0.57,255.55
22.13,13.37,1,28.83,178.89,3.1,0.49,211.43
29.21,16.21,1,8.1,199.09,5.92,0.24,259.81
18.49,4.53,0,18.24,25.21,3.44,0.31,206.88
37.6,11.18,1,24.87,135.21,5.75,0.1,233.11
27.15,15.36,1,11.23,650.71,13.38,0.47,249.83
28.8,14.86,1,20.87,231.31,5.13,0.7,236.61
38.05,17.5,1,13.41,295.35,0.43,0.36,254.98
16.12,10.82,0,8.67,79.32,3.01,0.37,235.37
6.98,27.35,1,17.59,86.05,2.32,0.7,250.92
14.48,6.08,0,17.5,272.81,5.37,0.49,210.13
19.36,4.53,1,25.1,15.07,5.9,0.3,200.01
7.51,6.46,1,20.77,114.99,1.86,0.76,189.19
25.5,7.06,0,10.22,170.53,3.87,0.58,235.82
11.32,16.86,1,10.1,69.04,10.97,0.28,247.2
46.07,51.03,1,22.23,542.83,4.02,0.77,391.08
19.88,30.67,0,23,301.99,5.07,0.7,276.42
15.1,15.01,0,24.47,100.33,6.12,0.65,223.91
47.93,15.37,0,19.41,140.27,2.37,0.78,265.63
20.64,22.73,0,18.39,216.06,3.29,0.56,254.25
13.09,18.04,1,22.62,180.23,2.11,0.75,217.51
25.42,21.4,1,17.65,117.99,2.05,0.78,251.93
37.52,11.91,1,13.07,91.97,9.06,0.56,259
25.97,4.08,0,17.41,42.92,4.41,0.41,224.07
33.4,67.42,1,19.74,571.33,6.73,0.52,489.59
23.15,9.71,0,21.75,215.5,4.19,0.27,218.15
20.62,10.48,0,15.11,122.46,5.13,0.89,230.68
9.5,6.3,1,17.31,45.67,7.06,0.31,201.15
17.32,22.09,0,18.46,155.5,3.14,0.32,248.9
18.58,16.62,1,11.54,295.11,7.28,0.81,245.12
18.02,5.4,1,19.51,233.29,0.55,0.43,195.58
14.56,5.87,1,21.24,223.95,8.81,0.82,198.97
18.68,7.67,1,15.84,95.77,1.37,0.17,210.07
22.97,12.64,1,17.66,101.28,1.51,0.18,222.66
20.89,10,1,18.44,118.86,4.98,0.63,218.56
9.11,8.22,0,15.14,352.71,4.68,0.6,205.27
49.33,11.18,0,22.57,63.32,1.99,0.49,252.76
25.66,12.74,0,18.12,76.38,1.59,0.34,232.9
13.26,9.14,1,17.52,147.18,1.7,0.56,205.68
39.48,6.85,1,18.85,177.27,4.38,0.28,228.53
13.36,7.39,1,21.8,191.53,1.54,0.28,192.3
15.13,6.74,0,14.74,48.81,2.61,0.15,214.18
50.63,18.9,1,22.54,204.11,4.12,0.79,270.75
10.9,34.68,0,23.18,156.22,2.89,0.36,275.82
30.68,25.71,0,14.38,682.64,4.12,0.79,273.39
18.02,10.1,1,15.05,219.96,1.38,0.39,214.02
8.99,3.66,1,15.65,149.29,1.27,0.44,193.39
18.92,34.23,1,25.01,444.88,5.2,0.51,277.1
28.46,34.99,1,19.02,765.7,3.63,0.44,288.18
22.98,10.21,1,22.51,353.09,8.12,0.08,215.12
26.24,10.84,1,12.19,135.4,4.46,0.5,234.2
45.24,6.01,1,12.1,83.78,10.23,0.48,259.95
5.03,55.86,1,20.15,288.73,0.63,0.42,381.07
13.85,16.02,0,19.62,251.91,1.45,0.24,218.45
23.63,16.62,0,16.58,195.51,2.85,0.38,240.33
17.78,21.57,1,21.05,59.31,2.77,0.56,242.63
15.06,69.55,0,17.54,410.38,4.26,0.52,485.8
25.17,16.53,1,19.01,53.52,5.15,0.42,241.65
6.9,10.22,1,19.16,632.59,2.54,0.55,185.78
42.22,36.71,0,21.33,279.37,3.42,0.34,326.95
12.75,17.16,0,12.05,55.77,6.13,0.63,241.76
20.23,22.26,1,23.18,275.95,4.31,0.12,237.76
21.54,57.79,0,22.28,434.84,6.17,0.45,412.93
48.61,9.22,0,11.38,7.47,6.93,0.57,274.9
25.11,13.59,0,16.04,601.36,3.82,0.55,226.72
18.06,7.01,1,16.19,98.8,9.42,0.72,223.66
40.23,8.99,1,13.67,82.63,3.43,0.69,246.92
31.03,8.23,1,22.57,184.88,9.17,0.85,225.17
12.06,73.05,1,15.27,494.91,4.61,0.45,505.27
24.27,4.18,1,26.75,190.43,4.82,0.5,201.29
15.45,35.28,1,16.16,614.59,9.86,0.2,286.64
14.86,20.77,1,20.27,97.61,2.46,0.91,234.49
57.63,18.05,0,20.58,18.89,2.71,0.77,287.34
16.02,6.65,1,17.17,64.97,6.52,0.49,211.68
38.7,25.24,1,17.67,291.99,2.88,0.25,280.35
18.89,26.18,0,20.31,477.23,3.67,0.47,253.88
36.03,41.08,1,26.17,554.73,2.07,0.49,320.04
45.79,11.24,1,19.28,41.68,1,0.33,248.61
31.85,18.67,0,20.75,91.89,6.59,0.33,260.76
14.98,30.85,0,17.47,202.24,2.89,0.44,277.43
16.02,11.14,0,21.95,219.03,5.1,0.42,213.62
15.23,24.94,0,8.85,79.94,1.21,0.55,270.93
33.23,93.5,1,12.09,609.88,3.99,0.07,700.82
16.01,23.48,0,16.93,1003.46,4.1,0.73,235.79
30.58,8.38,1,15.56,237.62,3.44,0.56,230.02
4.91,25.58,1,15.75,116.89,7.33,0.39,248.69
12.86,7.68,1,24.01,315.87,2.24,0.36,187.01
15.82,31.83,1,18.54,553.14,2.36,0.45,264.04
24.17,20.49,1,20.29,417.67,7.36,0.4,249.78
15.84,28.19,1,16.83,540.43,8.33,0.73,265.01
13.24,26.75,0,20.44,600.64,5.16,0.59,250.19
20.76,69.99,0,19.44,651.49,6.16,0.71,492.07
28.66,12.4,0,16.37,151.98,6.33,0.26,246.58
17.52,11.95,0,16.55,69,3.23,0.5,224.85
21.08,6.64,1,15.09,36.75,3.41,0.55,217.1
26.66,6.7,0,16.64,27.82,1.71,0.67,217.57
13.32,71.91,1,14.9,685.24,9.57,0.32,500.27
28.96,6.68,1,19.78,100.65,3.51,0.62,217.47
5.51,17.53,0,14.54,128.41,1.35,0.25,221.21
53.42,8.57,1,20.53,90.15,2.89,0.41,250.54
21.16,5.42,0,15.86,68.91,7.36,0.18,224.06
19.23,21.67,0,12.9,124.22,1.12,0.43,253.42
26.36,57.33,0,13.71,376.06,4.56,0.56,428.12
12.3,30.99,0,13.23,209.06,2.16,0.42,278.93
10.88,8.11,1,23.35,285.68,3.51,0.6,183.96
9.44,20.89,1,20.15,105.57,2.15,0.79,227.84
34.84,6.73,1,18.47,209.7,1.04,0.74,222.69
11.84,6.27,1,16.55,125.52,3,0.51,201.28
27.07,7.1,1,14.04,166.68,5.58,0.74,227.32
22.15,6.52,1,17.38,119.58,4.63,0.31,213.88
23.05,10.13,0,11.11,93.96,0.13,0.32,227.15
19.6,8.3,1,8.76,21.05,3.27,0.94,227.21
39.98,24.48,0,20.39,216.66,7.07,0.09,286.39
40.87,17.72,1,13.36,286.63,3.11,0.51,265.24
26.06,44.41,1,7.09,407.97,1.58,0.56,357.79
25.02,6.18,0,20.29,216.7,3.51,0.42,214.17
13.45,12.95,1,18.78,107.17,4.46,0.31,215.51
20.41,11.95,1,14.19,40.34,6.54,0.71,233.86
23.36,18.58,1,15.41,81.71,2.09,0.66,247.6
17.55,4.47,1,19.63,73.73,4.98,0.19,203.99
12.67,10.87,1,15.53,231.81,14.54,0.36,224.38
15.48,62.43,0,11.98,730.67,6.61,0.38,438.02
35.81,12.47,1,27.43,228.28,6.54,0.41,230.23
8.13,12.37,1,18.71,105.78,2.54,0.21,205.1
26.95,5.86,0,21.68,29.39,3.58,0.39,217.78
18.32,11.81,0,27.53,177.29,0.63,0.06,200.18
9.6,11.97,1,22.12,136.12,1.49,0.52,197.71
13.31,11.16,1,18.88,113.59,2.11,0.34,205.3
37.84,19.67,1,19.51,164.3,4.04,0.54,261.63
20.4,16.25,0,17.9,462.65,4.12,0.87,232.93
41.24,13.05,1,21.6,324.8,5.2,0.46,240.73
17.04,8.71,1,9.25,64.83,2.15,0.36,224.29
26.64,5.83,0,19.5,124.18,2.22,0.04,213.66
23.45,10.4,1,20.2,48.4,4.36,0.57,223.65
5.52,8.11,1,17.82,95.81,5.89,0.66,199.18
12.45,59.98,0,10.79,440.58,2.34,0.7,428.5
25.32,7.21,1,19.89,28.62,15.91,0.4,234.34
21.41,10.98,0,21.4,56.03,4.73,0.6,227.17
7.27,7.89,1,17.26,133.09,4.5,0.78,202.59
14.56,9.21,1,16.51,194.41,1.92,0.52,206.65
19.87,13.78,0,19.83,391.76,3.25,0.9,219
8.11,22.2,0,20.63,443.84,3.88,0.68,224.51
15.93,41.14,1,16.49,609.52,7.01,0.29,316.11
13.75,4.96,1,20.82,41.53,7.38,0.58,204.7
32.97,5.65,1,18.35,144.01,5.56,0.42,226.97
18.78,18.52,0,16.95,181.81,1.09,0.59,234.32
14.49,8.41,1,18.17,99.65,5.36,0.74,209.33
30.21,14.53,1,25.37,111.32,2.34,0.38,229.13
38.72,6.39,1,13.82,224.93,2.39,0.76,233.6
9.72,43.1,1,22.32,599.49,0.81,0.18,296.78
15.18,17.91,0,13.01,65.86,7.05,0.29,255.13
20.95,33.85,1,20.3,470.17,3.78,0.47,280.1
12.59,5.9,0,19.22,224.68,5.19,0.54,207.04
11.44,6.21,0,21.33,119.45,2.33,0.67,196.65
12.36,6.55,0,14.91,259.85,2.6,0.84,207.21
15.8,17.61,1,15.78,492.05,7.92,0.37,231.04
26.24,49.32,1,20.2,481.42,8.19,0.69,370.93
18.65,25.11,0,19.48,512.14,4.5,0.14,252.33
17.22,12.34,1,20.53,306.28,5.52,0.37,214.12
26.84,17.99,0,22.87,626.68,3.43,0.74,232.71
22.27,34.7,0,13.77,408.6,1.44,0.42,297.07
10.55,20.63,1,14.88,194.01,3.3,0.18,234.05
19.74,4.61,1,16.68,294.71,5.19,0.51,210.96
20.83,39.97,0,20.85,796.05,7.35,0.21,305.61
9.95,7.75,0,17.18,236.23,6.39,0.65,210.15
10.06,39.87,0,19.85,327.2,7.73,0.84,312.74
11.7,14.63,0,18.79,531.41,1.37,0.49,207.82
16.57,25.18,1,12.94,149.35,2.89,0.07,262.44
16.48,19.23,0,23.72,518.96,1.03,0.82,214.97
27.66,17.48,0,20.32,135.6,4.6,0.13,248.77
15.15,19.71,0,13.62,356.86,3.4,0.76,240.58
24.08,7.39,1,24.31,57.68,2.28,0.63,204.43
9.5,9.81,0,22.14,148.89,7.45,0.47,207.07
14.34,44.37,1,18.55,237.05,6.09,0.51,335.88
37.83,37.79,0,23.34,687.77,10.41,0.24,326.68
14.97,9.23,1,15.09,49.49,5.09,0.38,220.54
18.55,20.71,1,13.61,125.2,3.64,0.77,249.87
23.13,4.93,1,13.11,73.03,5.54,0.59,220.15
24.56,24.63,1,16.15,130.81,4.95,0.23,268.6
15.8,14.04,0,22.92,195.01,4.87,0.69,217.21
14.04,71.06,0,25.38,763.05,3.83,0.38,469.08
28.96,31.57,0,22.36,605.55,9.09,0.53,289.25
30.65,24.19,0,16.91,45.77,5.5,0.59,282.92
49.74,17.95,0,19.42,89.13,4.34,0.28,275.58
17.93,13,1,9.35,145.25,4.14,0.8,233.23
14.98,13.31,1,15.65,84.66,5.06,0.67,227.22
10.74,5.95,0,19.2,392.06,5.39,0.89,197.52
21.16,59.1,1,19.55,338.66,2.93,0.78,421.34
9.07,4.97,1,20.94,52.55,3.67,0.56,189.92
20.49,6.35,1,21.24,114.15,3.79,0.74,204.14
25.4,13.17,1,9.9,158.04,1.33,0.5,238.56
14.62,34.24,1,21.19,547.33,6.14,0.62,272.04
14.48,21.44,1,13.89,53.2,7,0.68,256.05
14.17,5.56,0,19.82,176.91,5.4,0.02,203.21
44.34,20.25,1,30.8,308.17,8.37,0.61,256.39
38.35,11.86,0,15.12,126.5,7.73,0.63,265.02
20.77,16.18,0,18.55,70.41,3.18,0.48,236.43
13.25,15.07,1,14.66,71.41,1.09,0.54,225.73
23.05,8.56,1,24.09,29.8,2.47,0.38,203.74
20.76,28.72,0,12.2,47.09,7.21,0.44,297.02
25.64,6.54,0,16.72,100.87,5.96,0.59,225.31
25.52,16.27,1,19.87,110.63,4.77,0.03,238.83
22.68,19.66,0,20.04,618.14,1.27,0.7,229.66
12.94,19.55,1,23.98,128.24,5.07,0.29,228.31
18.93,16.41,0,12.49,702.49,2.27,0.83,224.5
49.27,19.66,1,16.98,644.08,1,0.68,264.93
21.43,17.52,1,20.56,650.17,3.11,0.61,221.03
36.27,30.49,1,24.21,791.54,5.39,0.62,274.29
21.17,8.96,0,21.04,163.88,1.23,0.26,208.6
16.54,57.78,1,14,406.75,2.28,0.44,410.93
32.12,19.01,1,25.22,194.35,5.13,0.73,248.91
23.65,9.84,1,10.02,111.23,2.23,0.86,232.88
16.52,8.22,1,21.64,100.55,2.66,0.28,200.4
20.7,47.63,1,19.28,566.25,1.86,0.44,339.52
15.18,10.43,0,20.13,38.48,2.27,0.25,212.17
46.56,23.06,0,25.96,234.28,7.77,0.39,285.76
26.85,41.23,1,14.43,515.31,4.94,0.78,335.44
18.99,12.23,1,14.49,121.9,5.06,0.48,231.7
45.76,5.01,0,21.66,219.37,4.99,0.57,238.23
18.25,12.51,1,14.09,303.89,5.98,0.57,228.22
12.53,8.55,1,20.54,157.93,1.72,0.21,196.66
12.4,5.96,0,22.05,258.79,10.98,0.63,209.09
9.53,11.89,0,21.1,25.51,3.89,0.8,207.59
15.21,9.04,1,16.45,52.74,10.49,0.54,224.76
17.07,33.88,1,20.46,983.25,8.72,0.59,265.59
18.32,21.61,0,18.9,32.99,1.49,0.17,242.37
18.81,20.13,1,18.91,40.64,3.2,0.15,243.69
11.8,19.07,0,17.56,91.95,1.74,0.25,228.48
27.41,7.1,1,15.46,79.88,4.98,0.67,227.33
36.6,27.61,0,13.09,459.33,3.65,0.64,289.51
20.48,26.33,1,23.23,624.1,1.32,0.54,241.16
7.45,42.16,1,15.53,540.22,0.72,0.55,305.26
46.07,40.93,0,18.34,743.76,6.4,0.64,347.67
39.43,13.8,1,23.99,43.51,5.54,0.63,247.76
18.37,6.88,1,21.96,112.21,3.86,0.37,201.21
19.46,8.48,1,10.79,309.54,6.67,0.51,225.83
19.82,14.69,1,13.73,86.33,1.76,0.64,235.1
47.12,7.07,0,13.23,44.1,5.14,0.15,263.06
27.64,7.44,1,13.2,95.56,8.05,0.2,234.75
20.05,9.1,1,21.82,147.82,3.97,0.35,207.68
10.04,12.63,0,19.3,62.41,8.34,0.36,226.48
20.44,11.98,0,16.35,142.16,5.5,0.28,228.87
31.97,11.91,1,15.31,122.6,1.81,0.19,237.53
26.06,8.29,1,15.31,83.42,1.19,0.51,224.54
35.61,14.69,1,17.28,474.87,3.65,0.61,239.89
12.74,9.39,1,12.78,122.6,1.99,0.28,210.65
16.71,7.34,1,16.21,60.16,2.95,0.44,211.13
28.35,11.76,1,14.16,215.96,4.38,0.35,231.76
24.24,5.68,1,17.21,173.31,9.41,0.63,222.33
26.32,49.53,0,10.56,575.09,1.92,0.75,374.92
11.48,6.62,1,19.81,99.45,6.62,0.38,204.17
42.26,16.28,1,21.4,302.22,10.16,0.15,263.66
30.73,25.22,1,17.27,366.22,3.87,0.76,266.72
8.63,13.79,0,23.6,72.19,2.53,0.62,212.64
24.23,24.16,1,23.25,769.4,5.9,0.78,237.12
5.61,6.96,1,24.66,191.28,5.58,0.34,182.36
16.14,14.37,1,17.17,318.31,4.71,0.42,224.11
20.87,31.76,1,25.89,407.48,2.63,0.57,266.61
23.75,33.2,1,16.28,474.38,2.5,0.47,286.12
23.5,21.03,0,8.76,197.67,5.69,0.59,270.51
26.05,7.12,1,20.99,222.93,1.44,0.4,208.94
28.07,18.07,1,15.91,42.71,5.73,0.53,258.34
10.12,32.81,1,13.28,251.75,5.77,0.81,285.27
12.99,5.84,1,19.47,108.03,5.23,0.81,198.83
40.15,14.22,1,13.41,202.07,0.71,0.63,252.93
20.99,14.59,1,25.05,723.81,5.62,0.86,205.8
9.18,9.25,1,15.05,88.67,3.04,0.41,208.84
16.13,48.99,0,21.14,606.13,3.78,0.73,345.89
40,19.63,1,16.25,593.05,5.23,0.11,257.73
41.49,5.79,0,13.85,280.31,6.63,0.3,250.03
21.45,23.68,1,16.72,374.9,4.05,0.46,252.26
18.84,11.3,0,9.5,86.92,2.37,0.75,232.55
37.68,12.26,0,22.87,116.75,4.11,0.79,239.15
27.61,19.91,0,14.35,10.24,4.66,0.36,264.68
31.12,17.52,1,15.71,707.85,4.73,0.59,240.29
16.95,11.21,0,25.87,148.09,4.85,0.44,214
27.33,55.03,1,20.91,485.19,0.77,0.58,392.92
21.31,13.26,1,17.02,14.19,1.99,0.72,230.06
25.07,52.77,0,19.07,615.75,4.91,0.75,382.79
15.83,7.44,1,17.63,90.49,3.39,0.84,207.76
9.92,13.75,1,18.66,156.34,3.82,0.66,212.77
11.95,17.88,1,10.78,224.83,7.43,0.3,247.26
